work_id,msd_id,artist_id,shs_id,clique_size,title
"%115426,32531,671,",TRDIHRC128F930FDD4,ARUAKBD1187B9A2114,76923,9,All the Young Dudes
"%115426,32531,671,",TRTVUCM128F42ACE7E,ARMTVW61187B9B8802,-1,9,All The Young Dudes
"%10942,",TRSWZMS128F933D17B,AR8VJIX1187B98DBF3,10943,2,Voices Carry
"%10942,",TRDTPKS12903CE9127,ARAIKJS1187B9AC414,10942,2,Voices Carry
"%5310,",TRUAKDG128F427D42F,ARFJZRY1187FB3C85E,5311,3,Old Cape Cod (LP Version)
"%5310,",TRLZEVO128F424DEE0,ARO7DTP1187B9A1D2B,69780,3,Old Cape Cod
"%5310,",TRLNWVN128F9359657,AR24XPH1187FB58AA5,5310,3,Old Cape Cod
"%12792,94531,",TRMMMQA128F14A454A,ARCXKY91187B9ACA99,15466,5,Dancing In The Dark
"%12792,94531,",TRKSNQU128F9319F26,AR8TGQO1187FB5677F,110802,5,Dancing In The Dark
"%12792,94531,",TRHAQBG128F42809D2,ARCNW7U1187FB3B219,108345,5,Dancing in the Dark
"%12792,94531,",TRUDXLZ128F92F75F9,ARXY6A81187FB360AD,55694,5,Dancing In The Dark
"%12792,94531,",TRZORNU128F9322E38,ARW63KF1187B98AC48,94531,5,Le Bal Des Adieux
"%24099,24103,",TRJPQYV128E0785919,ARW7K0P1187B9B5B47,24099,2,One Week (Live 5/01/04 Glasgow)
"%24099,24103,",TRCEDWV128F4263C63,AR7WFGC1187B9B1CD4,24103,2,"Jerry Springer (Parody of ""One Week"" by BareNaked Ladies)"
"%4461,",TRGFKUC128F426A85E,ARGYWM01187B98DB75,4462,2,Fu-Gee-La
"%4461,",TRBIUSM128F426E5AE,ARMIMHT1187B98F038,4461,2,Ooo La La La
"%55808,",TREVPTO128F148BDDA,AR6NBDC1187FB4D96D,94952,2,Ain't That Just Like A Woman
"%55808,",TRMRIKO128F145F817,AR4BDNG1187FB44870,144497,2,Ain't That Just Like A Woman
"%6654,",TRQPQCQ12903D0047B,ARPKATM1187B9B76E6,94439,2,Escape (Metallica)
"%6654,",TRCMQTP128F147CBD0,ART5MUE1187B98C961,6654,2,Escape
"%43045,",TRFOGNJ128F92D1826,AR1UBH11187FB3643A,43233,3,Lotta Lovin'
"%43045,",TRUICTA128F92F0AFB,AR25G5E1187B9911A8,43045,3,Lotta Lovin'
"%43045,",TRAUGHI128F93285F7,AR2Q0RP1187B98DDA7,80918,3,Lotta Lovin'
"%2119,",TRMWKZD128F425A2F6,ARW9FP41187B98C2A7,2120,2,Don't Let It Bring You Down
"%2119,",TRSNYYL128F9326988,ARPVELG1187FB375E3,11919,2,Don't Let it Bring you Down
"%7305,",TREYAIR128E0781E8C,ARCJBLL1187B9908C3,77601,5,Dirty Old Town
"%7305,",TRWIBCA128F92EAB2F,ARTCYK21187B98DDC6,140542,5,Dirty Old Town
"%7305,",TRQFQRF128F426E05E,AR6A27O1187FB45518,7305,5,Dirty Old Town
"%7305,",TRJNVUC128F145982B,ARHP4LQ1187B98D585,-1,5,Dirty Old Town
"%7305,",TRGCEWR128F92E1A68,ARVP8NN1187FB3C1D3,-1,5,Dirty Old Town
"%62373,",TRWGPOI12903CCB91E,AR212SC1187FB4A4F9,62373,2,Sweet Revenge
"%62373,",TRJWFOO128F145E27E,ARH7M7Z1187B99B894,62384,2,Sweet Revenge (Album Version)
"%1048,1049,",TRGBHEO128E0784434,ARLLVPR1187B9A2C74,1048,2,Super Freak
"%1048,1049,",TRKLXER128F427BFB1,ARU9T991187B9B1680,1049,2,U Can't Touch This
"%17338,",TRELBLR128F148FDB9,ARVENL41187B9AF5B7,17338,6,Cum On Feel The Noize
"%17338,",TRGJBPZ128F92F256D,ARNCYDE1187FB4DEA6,75688,6,Cum On Feel The Noize
"%17338,",TRJPJEI12903CD5662,ARETNH11187B9ADBB8,29092,6,Cum On Feel The Noize
"%17338,",TRBZLWY128F424B84D,ARBMHNV1187B98FEB8,17339,6,Cum On Feel The Noize
"%17338,",TRIRVPG12903CF56F5,ARAF6L21187FB3B03D,149293,6,Cum On Feel The Noize (The Noize EP)
"%17338,",TRGPBTY128F4294972,AR163GO1187B98C940,53752,6,Cum On Feel The Noize
"%39520,",TRKFYDH128F422F351,AR7GUNF1187B990CCF,54936,3,Us And Them (Album Version)
"%39520,",TRCLTWA128F4295E06,ARD4C1I1187FB4B0C3,39520,3,Us And Them (2003 Digital Remaster)
"%39520,",TRUDQAX128F4214802,AR9SU0S1187FB53D0F,67497,3,Us And Them (featuring Frankie Paul)
"%63687,",TRETSCH128F9306057,ARNHHIV1187FB4EA23,63687,2,Your Silent Face
"%63687,",TRTTFYV12903CF06C3,ARLJEM21187B9901B5,145238,2,Your Silent Face
"%89748,",TRKLTBG128F92CE066,AR3W2UH1187FB4D57C,89748,2,Fast As A Shark
"%89748,",TRAKEKA128F426934B,AR0NKSJ1187B990988,89759,2,Fast As A Shark
"%106386,",TRNWUZZ128F1492866,AR3ES871187FB4E75B,106386,2,A Child Of A Few Hours Is Burning To Death (Album Version)
"%106386,",TRPSMLH12903CF5577,ARYFNAL12086C16BF8,106387,2,A Child Of A Few Hours Is Burning To Death
"%24620,20511,",TRIBKBN128F425C10B,AR423PZ1187FB384B2,59813,3,Lovin' You
"%24620,20511,",TRWNFVQ128F42792A4,ARR2BHS1187B9B8FA7,20511,3,Lovin' You
"%24620,20511,",TRAOXCO128F147830B,ARE8LV21187B9B9A6B,24620,3,EZ Cuz You're Beautiful (Album Version)
"%5523,",TRAMNPO128F1458D7E,ARGAG0K1187B9AA518,23328,4,Psycho Killer
"%5523,",TRESTLN128F149BF89,ARROQSO1187B9AEB80,5523,4,Psycho Killer (Acoustic)
"%5523,",TRRJEFF128F4255318,AR3OWP31187FB59A8C,114474,4,Psycho Killer
"%5523,",TRLPELA128F426FDF7,AR5U78D1187B99639A,129482,4,Psycho Killer
"%17967,",TRXTLPT128F42881BD,AR76DOS1187FB5AE78,17968,4,Communication Breakdown
"%17967,",TRHZKXE128F933D383,ARFONKU11F4C8431CC,23777,4,Communication Breakdown
"%17967,",TRSYOBT128F4271495,ARDIBRT1187B9AF176,17967,4,Communication Breakdown  (Album Version)
"%17967,",TRTVHUL128F427F697,ARKU2GK1187B98C8AB,83343,4,Communication Breakdown
"%60829,",TRNBUQU128F42684BF,AR5JCN31187B98C79B,70273,4,Media Blitz
"%60829,",TRQOPOP128F4237820,AR8W8DN1187FB35ED0,60829,4,Media Blitz
"%60829,",TRMNGSG12903CDCFE6,ARZZMWO1187B9AFB36,147362,4,Media Blitz
"%60829,",TRIPFDU128F424F0D8,ARNDCNN11F4C8401A5,-1,4,Media Blitz
"%26687,",TRYRSQZ128F9307EB4,ARFGYOQ1187B9AD59F,26687,3,If You Could Read My Mind
"%26687,",TRIJWED12903CF6A0A,AR8JF2I1187B997F19,26688,3,If You Could Read My Mind
"%26687,",TRNIBRH128F930A0A8,ARH5Y3F1187FB4A177,96256,3,If You Could Read My Mind
"%4655,",TRMVKJJ128EF352578,ARS5TMT1187B9913A2,116604,3,It's Not Unusual
"%4655,",TRXKQMS128F423CB12,ARBAAVW1187B9947A1,54245,3,It's Not Unusual
"%4655,",TRXKNSZ128F428232E,AR4VT3E1187FB570BB,4656,3,It's Not Unusual
"%72763,",TRMDQRY128F92FA6C5,ARYSWSN1187FB569CC,103677,2,Cut You Loose
"%72763,",TRHXRDW128F4213D9D,AR3B0LP1187FB5C41E,94698,2,Cut You A-Loose
"%111511,",TRCNYYW128F9329F22,ARYRFSQ11A348F041C,111939,2,That's All
"%111511,",TRBOTNA128F423AC69,AROJ1CH1187B9AE4F8,111938,2,That's All (2007 Digital Remaster)
"%46288,",TROFVDQ12903CFB792,ARGMPRW1187B9AC4C4,46288,4,My Love
"%46288,",TRDBEBI128F1495CAB,ARGK6021187FB4AE36,50002,4,My Love
"%46288,",TRPFHMU128F145CBF9,ARI5E6U1187B9B525A,46327,4,My Love
"%46288,",TRBPFVX12903CE654C,ARGY93Y1187FB4E518,46289,4,My Love
"%126,",TRNJBPN128F4232613,ARE3W0Z1187B993024,14636,3,There She Goes Again  (LP Version)
"%126,",TRWLSWX128E0791DB1,ARR6LWJ1187FB44C8B,14637,3,There She Goes Again
"%126,",TRRBXJW128F42B5717,ARBFQ7L1187B9ACD48,-1,3,There She Goes Again
"%30781,",TRJZMIE128E0794201,AR2665Z1187FB56AB9,30781,3,Sail On
"%30781,",TRXDTHF128F429459B,AR01HKT1187B996F26,46254,3,Sail On
"%30781,",TRCINJC128F426707A,ARKWI7M1187B9B7713,30782,3,Sail On
"%23162,4963,",TRQIIMC128F92CFD68,AROXIDV1187B9B222F,96961,6,My Sharona
"%23162,4963,",TRRLYJG128F42B0233,ARE0OI31187FB3DCA2,73487,6,My Sharona
"%23162,4963,",TRCFQHK12903CB0D57,AR2DEND1187B997881,4963,6,My Sharona
"%23162,4963,",TROYDJF128F4263ED7,AR7WFGC1187B9B1CD4,23162,6,My Bologna
"%23162,4963,",TRWWHJH128F1452A12,ARIK2OR1187B9B0A75,83129,6,My Sharona
"%23162,4963,",TRZJWAM128F42481F4,ARVVLMQ11F4C8456E4,-1,6,My Sharona
"%9954,",TRTECTP128F932C81D,ART70HI1187B9A37BC,9954,3,The Sky Is Crying
"%9954,",TRXIROT128F92F9E07,ARXH1S41187B9A2D19,106557,3,The Sky Is Crying
"%9954,",TRGFZTB128F428AC2F,AR80BY41187B98DECF,-1,3,The Sky Is Crying
"%62226,",TRGZEZU128F1459DF9,AR51USL1187FB44216,62227,6,Lost Highway
"%62226,",TRFLLZN12903CFEFDC,ARYAXDM1187FB49A0B,144514,6,Lost Highway
"%62226,",TRSNZHB12903CDD5C4,ARPIL431187FB51A3A,62226,6,Lost Highway
"%62226,",TREWCJH128F92E8877,ARTBFV61187FB3C250,-1,6,Lost Highway
"%62226,",TRKYLKS128F4229321,ARWIN9D1187B98E544,-1,6,Lost Highway
"%62226,",TRWYICD128F1495986,AR7XWWT1187B9A68DA,-1,6,Lost Highway
"%73421,",TRDJFAO128F426B04A,AR91C8S1187B990901,73421,2,Red Headed Woman
"%73421,",TRQJJVG128F930A265,ARA44HT1187B9B0C3E,73422,2,Red Headed Woman
"%31960,",TRFWIEQ128F92D93D6,AR7BMMV1187FB5B2D7,31994,4,Homework
"%31960,",TRRUNOI128F1461821,AR3BAPB1187FB3DD5E,81830,4,Homework (Live)
"%31960,",TRRMSGW128F426175B,ARJWDFW1241B9C69AE,81852,4,Homework
"%31960,",TRMORMT128F92E9E45,AR7GM0K1187B9B74B4,31961,4,Homework
"%11639,",TRBJXOQ128F148A20D,ARHEJW21187FB3BA6E,13782,4,Didn't We (Live Version)
"%11639,",TRTHGLY128F92D6DC4,ARNA0AZ1187B9AE478,106345,4,Didn't We
"%11639,",TRNZVCY128F9310BF6,ARSL3O71187B9B644A,45666,4,Didn't We
"%11639,",TRQBVKF128EF34DE81,AROSAIR1187FB3D2E0,45667,4,Didn't We
"%15445,",TRHAEBA128F92FE593,ARCHXCY11F50C4ECE6,15447,2,When I Stop Dreaming
"%15445,",TRRDBAO128F427CD8F,ARUVPZF1187FB4880D,15445,2,When I Stop Dreaming
"%9560,",TRHDQQG128F9351DD4,ARZOB721187FB545AE,49228,4,If I Had A Hammer
"%9560,",TRIBMZZ128F93309B6,ARHYUI71187FB48366,104788,4,If I Had A Hammer
"%9560,",TRMAWNB128F92CCF56,AR42MHZ1187FB39CAC,9599,4,If I had a hammer
"%9560,",TRCSFCF128F4264A0F,ARCMOUY1187FB46CFC,113264,4,If I Had A Hammer
"%40356,",TRQULRV128F9314F04,ARGUNFT1187FB3B140,40358,2,Down on the Riverbed
"%40356,",TRYIOAE12903D0822E,ARXRPXX1187B9B7251,40356,2,Down On the Riverbed
"%20539,",TRUHEJO128F428B008,ARKTHKM1187B9B59A4,48496,7,In A Sentimental Mood
"%20539,",TRVIYDC12903CEFA54,ARMK8RZ1187FB5132E,133256,7,In A Sentimental Mood
"%20539,",TRVPWJB128F428B06B,AR9AWNF1187B9AB0B4,96805,7,In A Sentimental Mood
"%20539,",TRIJWZQ128F421B968,ARP8TO81187FB4F4E7,135731,7,In A Sentimental Mood
"%20539,",TRCKEVT12903CE1EAB,ARQ95WI1187B99C6C5,50196,7,In A Sentimental Mood (LP Version)
"%20539,",TRHCHQJ128F930ADFB,AR9G4H71187B9A5755,111627,7,In A Sentimental Mood
"%20539,",TRLFCOC128F92FB9A0,ARUCEYX1187FB52990,142063,7,In a Sentimental Mood
"%40806,",TRRZCAN128F422F773,AROXIDV1187B9B222F,41456,5,Breaking The Law
"%40806,",TROEEMI12903CD0B54,ARC4L071187B9AC2C0,40806,5,Breaking The Law
"%40806,",TROHRPK128F930281F,AR8ANXA1187B98BFC3,132409,5,Breaking the law
"%40806,",TRUHPLP128F429B2D4,ARTMDS61187B98D43C,40807,5,Breakin' The Law
"%40806,",TRSHLKO128F421BA0C,ARCRS8O1187FB3A491,107124,5,Breaking The Law
"%963,",TRJVVEZ128F93058EB,ARV4BQB1187B98C2B2,37221,9,I Wanna Be Your Dog
"%963,",TRKLGQA128F92F8FF9,ARXCXJ71187B99B180,37394,9,I Wanna Be Your Dog
"%963,",TRWEPDC128F9336F46,ARRB7OE1187B9B242D,37391,9,I Wanna Be Your Dog
"%963,",TRLSLON12903C9E6C7,ARLR9U31187B9A71AD,963,9,I Wanna Be Your Dog (Tokyo 1)
"%963,",TRVHNLF128EF3500F6,ARBK4PS1187B9AEEA8,6469,9,I Wanna Be Your Dog
"%963,",TRJPPBP128F42725CC,AR6CKW31187B9B3D69,37451,9,I Wanna Be Your Dog
"%963,",TRCVQGV128F42A0366,ARZQ1KI1187FB4E578,8307,9,I Wanna Be Your Dog
"%963,",TRUZHOS128F4262EBF,AR4276G1187FB4CD6C,2880,9,I Wanna Be Your Dog
"%963,",TRRRTAF12903CAE877,AR5OH2Z1187B9A46A9,-1,9,I Wanna Be Your Dog
"%113615,",TRXTNHR128F9328FF5,ARJ7KF01187B98D717,125125,2,Fix You
"%113615,",TRXRGAX128F9308838,ARM1A7Z1187FB3783E,125126,2,Fix You (Bonus - Coldplay Cover)
"%10065,",TRBLIDM128E079369C,ARPH0O91187B99706D,79861,5,I'm Moving On
"%10065,",TREXFKP128E079437F,ARRFSMX1187FB39B03,10069,5,I'm Movin' On
"%10065,",TRQFTDS128F931C6DD,AR5Z3A91187FB46C61,116554,5,I'm Movin' On
"%10065,",TRFEOVW128F429D1A5,ARMJAGH1187FB546F3,79858,5,I'm Movin' On
"%10065,",TRBUYIF12903CDA56E,AR3R83L1187B9B01B0,108292,5,I'm Movin' On
"%48006,",TRGCTTU128F92F1607,ARCBYJW1187FB51FD8,48006,2,The Monkey Time
"%48006,",TRVHNAH128F4292E3F,ARVQZNK11E2835CDAC,48007,2,Monkey Time
"%8535,",TRTRHTU12903CA2FB2,ARFFJ0V1187B98E17D,97910,13,Trouble In Mind
"%8535,",TRNOFNR128F92E2883,ARBA7AR1187B99D4D7,26821,13,Trouble In Mind
"%8535,",TRSWVLG128F14738ED,ARKE7ZQ1187FB504BB,24300,13,Trouble In Mind (Live Version)
"%8535,",TRRPBJV128F4243FB0,AR93RTI1187B98ECFB,94915,13,Trouble In Mind
"%8535,",TRBVPWH128F9353A6C,AR0IVGJ1187FB55D61,109214,13,Trouble In Mind
"%8535,",TRGBMML12903CE4682,AR243ZT1187B9A98D2,88330,13,Trouble In Mind
"%8535,",TRQNDIV128F4236EF9,ARFH5QB1187FB4B9DF,108262,13,Trouble In Mind (LP Version)
"%8535,",TRLBOUX128F426737D,ARGRDHI1187B9B93F0,99695,13,Trouble In Mind
"%8535,",TRUYVZJ128F426E597,AR7BGWD1187FB59CCB,24284,13,Trouble In Mind
"%8535,",TRZOQYL128F9348D0B,AR0JKDD1187B9BA274,92999,13,Trouble in Mind
"%8535,",TRRZATF128F1461E65,ARGS47D1187FB40225,24295,13,Trouble In Mind (1999 Digital Remaster) (Stereo)
"%8535,",TREFEPK128F4224785,ARX84Z71187B9B341C,90524,13,Trouble In Mind
"%8535,",TRWFPOK128F4267EB7,AR77GI01187FB4D21A,24294,13,Trouble In Mind
"%99838,",TRSDUWY128F92DD39A,ARR176H1187FB4CDFE,99838,4,Oh Happy Day
"%99838,",TRUZAVE128F426E391,AR3DLBB1187B98F3DF,106651,4,Oh Happy Day
"%99838,",TRPVDKP128F934956E,ARELPXQ1187FB384FD,138704,4,Oh Happy Day
"%99838,",TRDNIRY128F425A5C8,ARDRJSP126E2B3BEF8,-1,4,Oh Happy Day
"%55886,",TROJAAC128F9310EA7,ARHUCDJ1187B9A3697,62805,2,La Chanson de Prévert
"%55886,",TRHGBUJ128F427EF4E,ARNJ7441187B999AFD,55886,2,La Chanson De Prévert
"%7676,",TRWLXCE128F4285340,ARF8ZJW1187B98C949,7677,2,The Wind That Shakes The Barley (Remastered)
"%7676,",TRQUFZE12903CC047F,ARCWT5M1187B98C41E,51444,2,The wind that shakes the barley
"%26,",TRTSGZI128F1456D2F,ARBOG0H1187B99F775,12484,5,Take On Me (On The Cover Album Version)
"%26,",TRNXEPB128F147B94A,ARZJ4MI1187B9AF5AF,8895,5,Take On Me (Live)
"%26,",TRNOPMI128F9309303,ARV8WE01187FB4D356,149100,5,Take On Me
"%26,",TRZEPQL128F9335247,ARZYT8C1187FB4D57F,26,5,Take On Me (Album Version)
"%26,",TRMPWRD128F9304BC5,ARD7TVE1187B99BFB1,132847,5,Take on me
"%1086,",TRGYVSU128F933CEF4,AR7QWK41187B998A77,56320,2,Head Like a Hole (Album Version)
"%1086,",TRCPNEW128E0791C26,ARK9TRQ1187B99C095,1086,2,Head Like A Hole
"%112859,",TRLOHNY128F4292262,ARS18KP1187B9A2D1E,120066,2,I Wonder Why
"%112859,",TRLAVXJ12903CC429C,ARB3YNF1187B992AF0,120067,2,I Wonder Why
"%897,",TRFTAVP128F9311F1A,AR70CDT1187FB5796F,898,4,Here Comes My Baby
"%897,",TRXMTTT128F145279A,ARX5FCX1187FB3F4CB,8849,4,Here Comes My Baby
"%897,",TRZDAYU128F1463475,ARVHQNN1187B9B9FA3,897,4,Here Comes My Baby
"%897,",TRGGREX128F147785D,ARO4BQ61187B9B6F3C,-1,4,Here Comes My Baby
"%100,",TRJWJJI128F426450B,ARRKIAZ1187B992C72,34498,6,When A Man Loves A Woman
"%100,",TRBLGMU128F428F074,ARVE27Q1187B9B740A,17679,6,When a Man Loves a Woman
"%100,",TRIPTSR128F93067C5,ARG0TXR1187FB4E708,144916,6,When a Man Loves a Woman
"%100,",TRQSNBV12903CBFC16,AR02WQR1187B997F8A,48603,6,When A Man Loves A Woman
"%100,",TRRXGIK128F92D5C3B,ARBM4TC1187FB5CE98,41608,6,When A Man Loves A Woman
"%100,",TRXFBNU12903CCBE8A,ARZ79B31187FB4F562,-1,6,When A Man Loves A Woman
"%3888,",TRXTLWT12903CE3087,ARLOBMD11C8A415120,99034,3,Master and Servant (Depeche Mode cover - Swan Mix)
"%3888,",TRMLDJI128F931108E,ARTZRS11187FB4C8A9,97629,3,Master And Servant
"%3888,",TRRDKDP12903C9E6B1,AR6LZB61187B9AF431,3888,3,Master And Servant
"%6432,",TRDPDEN128F428B11D,ARO7D5B1187FB5BD5E,21332,2,Don't Fence Me In
"%6432,",TRFIEEQ128F428FAC1,ARB6U8V1187B9AD21E,6433,2,"Don't Fence Me In (From ""The Bachelor"")"
"%20973,",TREUBSK128E0797FD9,ARLNLD51187B98DEC5,47810,2,Land Of Confusion (Album Version)
"%20973,",TRTXXQZ128F42A362F,AR8J18Y1187FB52D0C,20974,2,This Is The World We Live In
"%8203,",TRBQYBX128F92F75FB,ARXY6A81187FB360AD,55690,7,I Get A Kick Out Of You
"%8203,",TRGBALR128F1463556,ARC1IHZ1187FB4E920,21507,7,I Get A Kick Out Of You
"%8203,",TREEWUB128F1490082,ARXOB9P1187B99101A,35026,7,I Get A Kick Out Of You
"%8203,",TRAYXDP128F92C57A7,ARUN69Q1187B98E4D4,83104,7,I Get A Kick Out Of You
"%8203,",TRKNQZQ128F42A8F2A,ARO2B2L1187B98AD9E,106470,7,I Get A Kick Out Of You
"%8203,",TRSEXFC128F933CF5E,AREIN101187FB5A5FA,120356,7,I Get A Kick Out Of You (Instrumental)
"%8203,",TRVMKOT128F933E652,ARTASUV1187B9A2B67,-1,7,I Get A Kick Out Of You
"%8241,8242,",TROUUGT128EF342881,ARLM4SQ1187B989BF4,8242,2,She's No Angel
"%8241,8242,",TRKTKXP128F931B55E,ARSZ9RJ1187FB5A862,8241,2,She's No Angel (2009 Digital Remaster)
"%35177,",TRCQNQK128F931C1DF,ARCZ20M1187FB49687,35177,3,Willie And Laura Mae Jones (Album Version)
"%35177,",TRKBSQB128F146534E,ARZO0421187FB5C01A,35178,3,Willie And Laura Mae Jones
"%35177,",TRSDEDB128F145CBEB,ARI5E6U1187B9B525A,46331,3,Willie And Laura Mae Jones
"%11657,11655,",TRVUETD128F427E9F7,ARCZC791187B991DF4,27017,6,Besame Mucho
"%11657,11655,",TRTBQUZ128F14A4548,ARCXKY91187B9ACA99,14510,6,Besame Mucho
"%11657,11655,",TRUAIUI128F148B6C2,ARJVLV81187FB57CE3,68934,6,Besame Mucho (LP Version)
"%11657,11655,",TRVEQVL12903CE58A3,AR72THZ1187B9974EF,11656,6,Bésame Mucho
"%11657,11655,",TRTWGZX12903CE5E36,AR42MHZ1187FB39CAC,42964,6,Bésame Mucho
"%11657,11655,",TRJDKFR128F1499FE2,ARLMCKU1187FB3DE6A,52688,6,Bésame Mucho
"%34164,",TRIIPVF128F422F34F,AR7GUNF1187B990CCF,54938,3,Bicycle Race (Album Version)
"%34164,",TRTPSWV128F4219285,ARPJGSR1187FB5A4E7,56695,3,Bicycle Race
"%34164,",TRHHLRD128F92EE5D0,ARL4TII1187B9B46E1,34164,3,Bicycle Race (2008 Digital Remaster)
"%13352,9511,",TRYJKQH128F4270F47,ARGMYYN122BCFCB297,52975,3,Stay (2007 Remastered LP Version)
"%13352,9511,",TRKVATJ128F429FBA7,ARA2QXP1187B9A3B78,13352,3,Resta
"%13352,9511,",TRUGUML12903CCDAF5,ARPBEYD1187FB52FD8,9511,3,Stay
"%238,",TRWFJQO128F92F2896,ART50HO1187FB4D0ED,238,2,Our Last Summer
"%238,",TRKNDDE128F428A63A,AR7DQKO1187FB461B9,79152,2,Our Last Summer
"%4414,",TRNLETP12903CA436B,ARE4SXN1187FB38701,18842,2,Two Girls
"%4414,",TRKGADE12903CBE35D,ARECVOG1187B9B5CC2,4414,2,Two Girls
"%19936,",TRUJAEN128F92FE1CC,AROVY9L1187FB3A97C,19936,5,Break My Mind
"%19936,",TRVKVFB12903C9D5EB,ARSE6831187B9AEAFE,30898,5,Break My Mind
"%19936,",TRTVIJU128F428B715,AR8JVNE1187FB49D30,39846,5,Break My Mind
"%19936,",TRONNPS128F933F162,AR358YS1187FB44A29,39840,5,Break My Mind
"%19936,",TRLYMNI128F429D15A,ARMJAGH1187FB546F3,39827,5,Break My Mind
"%107635,",TRRIUVJ128F425929B,ARVD9M11187FB49291,107639,2,18 And Life
"%107635,",TRCCPTC128F14971B1,AR8KOWK1187FB4CB95,107635,2,18 And Life (LP Version)
"%4767,",TRROYWN128F92E41F7,ARNX9K11187FB59C38,89659,8,A Song For You
"%4767,",TRYMNTH128F425C10E,AR423PZ1187FB384B2,59810,8,Song For You
"%4767,",TRFLKXV128F1473ADC,ARN0YZ71187B9BA57B,33813,8,Song For You (Album Version)
"%4767,",TRBKAWA128F42AC415,AREVNQH1187B98FDDB,36376,8,A Song For You
"%4767,",TRAPIJO128EF3681CA,AR198711187B9AD09F,35319,8,A Song For You (Live)
"%4767,",TRDYFWW128F92FAAB4,AR7TTCH1187FB3F95C,4767,8,Song For You
"%4767,",TRXUQAB128EF34A27C,AR58JT11187B9AF4CC,4768,8,A Song For You
"%4767,",TRONIQB128F92E84D3,ARBM4TC1187FB5CE98,-1,8,Song For You
"%70466,",TRUVWJK128F149B253,AR8V1X71187B9B919B,70466,2,Hand On Your Heart (Showgirl Tour - Live In Sydney)
"%70466,",TRYXIPE128E07934C0,ARJTUSK1187B99A4B3,70469,2,Hand On Your Heart
"%4366,",TRHARDF128F429CC12,ARZQMTK1187FB4611A,62872,4,Fortunate Son
"%4366,",TRLDRYT128F428A38F,ARD2NDU1187B99B615,31893,4,Fortunate Son
"%4366,",TRYGOPX128F931147D,ARDZQ5U1187B9ADEAE,4366,4,Fortunate Son
"%4366,",TROUUBG128F1489884,ARSAIUN1187FB398D3,-1,4,Fortunate Son
"%81007,",TRSPGGA128E0784455,ARNO7X01187FB53697,81007,2,I Hope I Never
"%81007,",TRXNXUA128F92F1A4A,AR45UNF1187FB45AD8,91314,2,I Hope I Never
"%112320,112323,",TRKGYWS128F1485FC4,AR24K5Z1187B9B4BFC,117312,2,Vicin' 'O Mare
"%112320,112323,",TRFXOYJ12903CAD971,ARO59WV1187FB53267,117307,2,I Have But One Heart
"%531,",TREEMGC128F42B3569,ARQYP561187B9A77D6,50317,3,Loverman
"%531,",TRNZZKU128F147CC89,ART5MUE1187B98C961,532,3,Loverman
"%531,",TRAYPMR128E0785DD1,ARODBRG1187FB3FD99,531,3,Loverman
"%69110,",TROXXYE128F4267245,ARKWI7M1187B9B7713,69110,2,Say My Name
"%69110,",TRSXIXO128F4269F0A,AR1TP7S1187B99F120,69131,2,Say My Name
"%33735,",TRWOVZB128F9313691,ARUH8GA1187B9B34D4,63464,2,Then You Can Tell Me Goodbye
"%33735,",TRYOCLE128F42AC411,AREVNQH1187B98FDDB,36323,2,Then You Can Tell Me Goodbye
"%30246,",TRYUDZB128F425C3DB,AR0JEOI1187B98B918,72187,11,Somewhere
"%30246,",TRIGTVG128F933AB84,ARNJ9LU1187B9A56A6,111493,11,Somewhere
"%30246,",TRZSZJR128F425A8FB,ARWPYQI1187FB4D55A,44537,11,Somewhere
"%30246,",TRKYXHV128F4275BDD,AR9W3X91187FB3994C,50028,11,Somewhere
"%30246,",TRZBEKN128F427C23C,AR54UY91187B9A6667,74211,11,Somewhere
"%30246,",TRZHCPP128F92C2945,ARGJ1ZL1187FB3FC38,30253,11,Somewhere
"%30246,",TRXLDAF128F4269A36,AR7BGWD1187FB59CCB,50030,11,Somewhere
"%30246,",TRKWUEO128F92FD965,ARDTUUB11E2835E6FC,111704,11,Somewhere
"%30246,",TRGLQIJ12903D0FD07,AR3TZ691187FB3DBB1,111831,11,Somewhere
"%30246,",TRZNBNE128EF34DCDC,AR8L6W21187B9AD317,49298,11,Somewhere
"%30246,",TRTSWNS12903CBA564,ARNK5SJ1187FB38678,119962,11,Somewhere
"%28595,",TRQVKDK128F92F33DB,ARULUK81187FB56ECB,28595,2,Treat Her Like A Lady
"%28595,",TROLCQF128F147B662,ARCLJQZ11E2835CE37,28596,2,Treat Her Like A Lady (Album Version)
"%35827,",TREHNNC128F1465396,AR0962A1187B9B43E9,35827,2,Pleasure And Pain (Live)
"%35827,",TRUWVVM128F147BF0B,ARYAOT71187B9AA2A0,35828,2,Pleasure And Pain (Album Version)
"%66090,",TRTHQSB128F932A4C2,AREZ2V11187FB4C187,66096,2,Mr. Make Believe
"%66090,",TRZIRTR128F42734A6,ARBXVFV1187B99AA63,66090,2,Mr. Make Believe
"%115061,",TRRHERO12903CE9A88,AR1QF001187B9B2B9F,137273,3,Give A Little Whistle
"%115061,",TRGAMRR128F4269F88,ARO4NIA1187B9B8289,137283,3,Give A Little Whistle
"%115061,",TRSHBLK128F146294B,ARVNZBY1187FB48A4E,135742,3,Give A Little Whistle (2002 Digital Remaster)
"%34949,",TRTVMUM128E07923A7,ARUAG4R1187FB53500,34949,2,Space Captain
